order_id,customer_id,product_id,order_date,quantity
931,610,486,2021-06-06,3
932,913,27,2021-09-05,1
933,372,480,2021-02-20,4
934,733,160,2021-07-03,2
935,185,450,2023-01-06,4
936,817,185,2021-08-25,3
937,781,166,2021-03-27,1
938,395,467,2022-04-30,4
939,157,428,2021-06-10,3
940,808,450,2021-04-03,3
941,111,203,2021-11-01,3
942,3,277,2021-09-23,4
943,89,252,2021-01-17,3
944,656,33,2022-07-26,1
945,624,359,2021-04-30,3
946,606,289,2021-11-18,2
947,746,28,2023-08-09,4
948,612,364,2021-10-22,4
949,477,475,2021-12-17,1
950,137,367,2023-06-15,3
951,16,388,2023-05-14,1
952,3,78,2023-04-18,4
953,990,405,2022-01-16,1
954,366,455,2023-04-26,4
955,470,354,2022-02-15,3
956,296,439,2022-10-29,1
957,293,99,2022-12-08,1
958,723,17,2021-10-21,1
959,270,51,2023-03-18,1
960,228,342,2023-03-11,4
961,492,410,2022-07-03,3
962,704,433,2023-03-13,4
963,314,462,2022-11-28,4
964,857,263,2023-02-03,1
965,853,129,2021-12-01,1
966,260,184,2021-05-07,3
967,995,125,2022-03-17,2
968,269,457,2021-03-21,3
969,113,231,2023-08-11,3
970,265,229,2023-07-31,1
971,910,206,2021-12-05,4
972,261,169,2023-08-31,1
973,362,17,2021-11-01,1
974,104,127,2023-01-18,3
975,605,474,2021-08-19,2
976,63,208,2022-08-01,4
977,44,69,2021-08-11,3
978,7,71,2021-06-11,1
979,765,479,2021-01-16,3
980,440,282,2023-01-30,2
981,820,493,2022-03-19,2
982,845,376,2023-06-18,4
983,641,490,2021-06-17,4
984,934,82,2022-02-06,3
985,472,99,2023-07-11,3
986,164,67,2023-01-14,3
987,775,253,2021-09-21,2
988,175,479,2021-06-23,3
989,34,410,2022-02-22,3
990,356,37,2021-02-22,1
991,329,324,2022-06-10,1
992,845,64,2023-09-25,3
993,402,41,2022-10-29,1
994,514,489,2021-08-09,1
995,990,451,2022-12-06,4
996,873,229,2021-02-09,4
997,913,390,2021-08-15,4
998,350,154,2023-06-11,2
999,369,130,2021-12-12,4
1000,977,161,2021-11-18,4
1001,547,261,2022-11-03,4
1002,691,62,2022-07-18,2
1003,366,234,2021-05-18,2
1004,422,253,2022-11-22,2
1005,628,21,2022-06-07,1
1006,435,408,2021-09-14,3
1007,644,303,2023-08-15,4
1008,318,153,2021-06-29,4
1009,737,437,2022-04-30,2
1010,660,58,2021-08-07,3
1011,147,364,2021-10-03,1
1012,879,374,2022-10-24,1
1013,735,272,2022-01-30,4
1014,400,201,2023-07-20,3
1015,921,122,2021-09-27,3
1016,597,252,2021-09-15,3
1017,785,338,2023-04-21,2
1018,262,463,2023-06-23,2
1019,914,309,2023-09-20,1
1020,981,484,2021-11-16,2
1021,719,339,2023-06-27,1
1022,494,128,2022-03-16,3
1023,739,213,2022-07-25,3
1024,378,301,2021-04-03,1
1025,714,138,2021-07-14,3
1026,406,9,2021-02-05,3
1027,984,416,2022-03-05,3
1028,246,343,2021-06-22,4
1029,907,468,2022-02-27,2
1030,897,256,2022-07-12,1
1031,829,36,2022-09-16,2
1032,129,478,2022-06-17,4
1033,787,30,2021-11-21,4
1034,546,353,2023-05-16,1
1035,525,345,2023-07-05,4
1036,280,170,2021-05-29,3
1037,179,364,2022-05-24,4
1038,731,359,2023-08-20,2
1039,251,494,2022-03-05,4
1040,187,226,2022-09-11,3
1041,443,221,2022-01-31,1
1042,532,182,2021-07-28,2
1043,294,451,2023-05-12,1
1044,995,248,2021-04-29,4
1045,976,393,2021-10-11,4
1046,549,435,2021-04-10,2
1047,832,48,2022-09-05,3
1048,783,266,2023-02-25,3
1049,758,383,2021-10-27,1
1050,726,300,2022-09-12,1
1051,95,61,2022-09-26,1
1052,654,301,2022-02-16,4
1053,106,203,2022-05-21,4
1054,613,479,2023-06-17,4
1055,348,107,2022-04-13,2
1056,311,148,2023-03-07,3
1057,159,47,2022-03-01,4
1058,321,431,2022-06-13,4
1059,874,283,2023-05-11,4
1060,909,200,2021-11-25,3
1061,154,102,2021-06-18,3
1062,939,321,2021-12-22,1
1063,558,224,2021-07-31,2
1064,316,416,2021-03-29,2
1065,445,339,2022-08-11,2
1066,290,450,2022-10-18,2
1067,311,431,2021-01-04,2
1068,35,186,2023-08-06,4
1069,444,489,2022-12-27,1
1070,364,71,2022-09-26,3
1071,783,33,2022-07-19,1
1072,402,343,2023-05-07,4
1073,582,430,2023-02-16,1
1074,603,322,2023-05-10,2
1075,600,351,2021-03-22,3
1076,395,393,2021-09-28,3
1077,310,5,2022-07-01,2
1078,26,197,2022-09-01,1
1079,768,38,2023-02-21,4
1080,587,215,2021-10-23,2
1081,944,126,2022-09-09,4
1082,723,202,2021-05-18,2
1083,295,29,2021-06-25,2
1084,599,169,2023-02-04,1
1085,346,279,2021-05-04,3
1086,187,422,2021-12-18,1
1087,837,35,2023-09-09,1
1088,850,98,2022-01-01,3
1089,474,255,2021-05-25,3
1090,610,200,2021-03-23,1
1091,297,61,2023-04-07,3
1092,458,279,2021-07-28,2
1093,145,105,2021-02-01,3
1094,33,477,2022-10-19,2
1095,574,254,2022-06-29,4
1096,243,37,2022-12-19,4
1097,160,427,2022-06-03,2
1098,319,5,2022-08-12,2
1099,228,259,2021-05-03,4
1100,104,490,2021-07-02,1
1101,323,453,2023-06-10,1
1102,37,147,2023-01-14,3
1103,955,115,2022-06-10,3
1104,29,308,2023-07-24,4
1105,467,317,2022-08-02,4
1106,820,191,2021-09-25,1
1107,247,488,2022-10-08,4
1108,134,216,2022-07-03,4
1109,474,4,2022-07-26,2
1110,80,313,2022-12-12,3
1111,985,31,2022-05-08,2
1112,497,34,2023-03-15,3
1113,793,158,2021-03-09,4
1114,880,126,2021-02-26,1
1115,497,215,2021-06-24,4
1116,660,480,2021-06-28,3
1117,994,166,2022-10-08,1
1118,808,363,2022-01-30,4
1119,627,85,2021-01-28,4
1120,728,166,2021-01-15,3
1121,15,50,2022-09-19,2
1122,637,493,2021-11-27,2
1123,804,15,2023-06-22,1
1124,369,274,2022-01-11,1
1125,811,164,2023-02-10,3
1126,521,211,2022-07-11,2
1127,614,457,2021-06-01,3
1128,543,453,2022-11-20,2
1129,939,491,2021-11-30,3
1130,658,310,2022-11-14,4
1131,643,313,2022-04-14,3
1132,273,263,2021-05-22,4
1133,265,230,2022-06-27,2
1134,339,309,2021-01-17,3
1135,100,202,2022-03-30,1
1136,958,109,2022-03-03,1
1137,389,372,2021-10-24,1
1138,752,196,2021-11-15,3
1139,452,254,2021-10-20,4
1140,658,116,2023-07-19,2
1141,408,276,2022-05-11,2
1142,614,304,2022-04-16,4
1143,796,173,2021-03-06,4
1144,233,61,2021-12-19,2
1145,179,403,2021-04-07,3
1146,146,62,2023-01-06,2
1147,877,441,2022-11-22,4
1148,244,152,2023-05-06,2
1149,20,344,2022-05-03,3
1150,867,459,2022-02-13,2
1151,312,12,2022-02-10,3
1152,522,27,2023-04-11,3
1153,948,467,2021-10-15,2
1154,457,276,2022-03-24,1
1155,715,291,2021-04-12,3
1156,47,236,2021-09-09,2
1157,399,192,2022-11-11,4
1158,741,340,2021-07-18,2
1159,309,331,2023-08-04,1
1160,809,29,2022-03-06,4
1161,599,307,2022-04-01,2
1162,101,211,2023-06-19,3
1163,56,85,2023-01-27,2
1164,805,3,2021-02-10,1
1165,826,178,2022-10-11,1
1166,9,226,2022-06-14,1
1167,614,264,2021-02-15,1
1168,183,5,2023-05-25,4
1169,431,389,2023-07-30,2
1170,497,188,2023-09-10,4
1171,433,185,2022-12-20,1
1172,83,243,2023-04-11,1
1173,817,393,2023-01-21,2
1174,331,14,2021-01-28,3
1175,506,321,2021-06-02,2
1176,971,436,2023-09-14,3
1177,615,430,2021-05-12,3
1178,814,164,2022-08-21,2
1179,898,192,2023-06-20,4
1180,590,335,2022-07-27,3
1181,434,154,2021-12-07,4
1182,412,145,2021-08-04,2
1183,855,471,2021-02-17,2
1184,719,339,2021-09-15,2
1185,407,232,2021-12-23,3
1186,132,32,2022-04-03,3
1187,981,365,2021-04-24,4
1188,421,331,2023-01-02,4
1189,513,272,2021-08-06,1
1190,682,189,2023-06-09,3
1191,838,137,2023-09-19,2
1192,15,92,2023-07-13,4
1193,231,21,2022-07-28,2
1194,637,357,2021-09-15,4
1195,148,147,2023-07-14,4
1196,784,121,2023-02-28,3
1197,6,10,2021-07-11,1
1198,68,114,2022-09-18,4
1199,603,379,2022-05-09,4
1200,186,300,2023-07-18,4
1201,237,340,2022-01-19,2
1202,544,320,2022-02-15,2
1203,909,294,2021-05-27,1
1204,482,303,2023-04-17,1
1205,915,192,2021-05-22,1
1206,296,113,2022-02-22,4
1207,825,147,2021-06-18,2
1208,723,56,2021-09-17,2
1209,109,110,2021-04-09,1
1210,225,397,2021-12-15,3
1211,301,26,2022-04-28,3
1212,344,216,2022-01-18,4
1213,847,30,2022-05-12,1
1214,532,469,2021-10-29,3
1215,176,491,2022-12-03,3
1216,404,192,2021-06-24,2
1217,325,231,2021-11-21,1
1218,466,371,2021-05-18,1
1219,683,81,2021-10-23,4
1220,390,465,2023-03-05,3
1221,275,389,2021-12-12,2
1222,300,457,2022-05-12,4
1223,647,461,2021-07-25,1
1224,462,437,2022-07-20,4
1225,817,117,2022-09-15,3
1226,975,288,2023-09-03,2
1227,185,409,2022-12-28,4
1228,205,1,2021-12-25,1
1229,27,49,2021-07-23,4
1230,104,92,2021-08-01,2
1231,524,137,2021-06-04,3
1232,937,398,2022-03-26,4
1233,80,158,2023-08-15,3
1234,423,209,2021-05-26,4
1235,910,423,2021-04-20,4
1236,537,252,2021-05-01,2
1237,944,328,2021-11-05,2
1238,721,153,2022-05-10,3
1239,443,158,2023-01-04,2
1240,831,382,2021-08-27,1
1241,928,201,2023-09-04,2
1242,958,204,2021-04-15,2
1243,408,130,2021-10-28,2
1244,957,279,2022-06-26,2
1245,778,213,2022-08-22,1
1246,442,423,2023-07-25,2
1247,300,304,2022-01-21,1
1248,523,401,2022-05-26,3
1249,116,474,2022-10-09,1
1250,934,287,2022-12-30,4
1251,931,461,2022-11-30,3
1252,192,346,2022-09-20,1
1253,777,168,2021-01-04,1
1254,72,293,2023-04-16,4
1255,841,87,2023-08-11,4
1256,460,420,2023-08-19,3
1257,672,176,2021-08-09,3
1258,192,391,2021-07-10,1
1259,990,227,2021-12-29,1
1260,573,125,2023-07-22,4
1261,581,323,2021-08-26,1
1262,115,326,2021-07-07,2
1263,649,317,2022-10-26,1
1264,672,193,2021-11-08,2
1265,760,246,2021-09-20,1
1266,88,442,2021-06-04,4
1267,169,234,2023-08-28,2
1268,835,211,2021-10-05,3
1269,270,44,2022-07-31,1
1270,704,367,2021-09-06,2
1271,976,389,2021-06-17,3
1272,227,373,2023-06-11,4
1273,190,89,2021-03-19,4
1274,544,302,2022-03-29,4
1275,449,248,2022-10-31,1
1276,317,123,2022-04-08,3
1277,722,17,2021-04-25,1
1278,372,395,2021-02-14,4
1279,633,124,2021-10-24,3
1280,601,456,2021-09-17,1
1281,444,433,2021-01-11,1
1282,849,259,2022-01-24,4
1283,563,395,2021-09-08,1
1284,794,450,2021-06-14,4
1285,496,337,2022-01-29,4
1286,337,119,2021-02-16,1
1287,567,253,2022-10-09,2
1288,459,102,2022-08-16,1
1289,877,177,2023-03-28,1
1290,108,465,2023-07-17,1
1291,532,227,2021-01-26,3
1292,340,493,2021-10-04,2
1293,971,49,2022-04-26,2
1294,282,368,2023-05-30,1
1295,939,197,2022-10-11,2
1296,215,497,2022-05-10,2
1297,138,183,2021-05-22,1
1298,33,285,2023-02-05,4
1299,768,410,2021-04-15,2
1300,873,137,2021-04-16,4
1301,191,472,2021-11-22,2
1302,275,88,2022-08-06,3
1303,639,199,2022-12-14,4
1304,542,413,2022-11-25,3
1305,781,431,2022-04-13,3
1306,602,226,2022-09-30,2
1307,851,121,2021-01-07,4
1308,195,461,2023-09-27,2
1309,509,344,2022-09-30,2
1310,221,140,2022-02-02,2
1311,539,265,2022-10-05,2
1312,939,186,2022-01-08,2
1313,788,444,2023-01-29,4
1314,573,452,2022-12-04,4
1315,273,413,2022-06-25,4
1316,128,114,2022-03-10,2
1317,890,279,2023-08-25,1
1318,588,74,2022-07-14,4
1319,649,363,2021-05-18,1
1320,855,314,2021-04-18,4
1321,149,27,2021-10-03,3
1322,16,85,2022-10-25,3
1323,157,316,2021-04-14,3
1324,683,13,2021-08-14,3
1325,893,174,2022-07-12,3
1326,428,128,2021-11-21,1
1327,415,409,2022-09-16,3
1328,160,184,2022-12-13,3
1329,358,300,2021-04-18,1
1330,65,284,2022-05-10,3
1331,116,382,2023-07-13,2
1332,519,444,2021-02-23,1
1333,710,155,2022-11-30,2
1334,939,191,2022-01-26,4
1335,627,250,2021-01-13,4
1336,311,467,2021-11-14,1
1337,639,174,2023-05-14,2
1338,284,132,2021-09-22,1
1339,76,151,2022-03-07,4
1340,823,442,2023-09-11,3
1341,209,326,2021-09-27,2
1342,481,73,2021-08-01,2
1343,598,304,2021-01-21,1
1344,875,452,2023-06-06,3
1345,242,38,2022-04-19,2
1346,529,179,2022-05-12,2
1347,879,354,2023-07-09,2
1348,335,1,2023-04-07,1
1349,943,416,2021-11-07,3
1350,803,107,2023-09-14,4
1351,424,25,2021-04-11,2
1352,862,8,2022-10-12,1
1353,99,211,2022-09-15,3
1354,770,199,2021-01-17,2
1355,22,377,2021-07-20,3
1356,400,303,2021-09-29,2
1357,503,499,2022-12-29,4
1358,658,49,2021-08-11,3
1359,335,306,2021-05-20,4
1360,214,26,2022-10-12,2
1361,764,409,2023-05-22,1
1362,655,158,2023-07-12,4
1363,992,339,2022-02-27,3
1364,19,177,2021-02-05,3
1365,273,215,2022-11-09,2
1366,241,481,2023-09-03,4
1367,955,279,2023-03-18,1
1368,770,121,2023-03-01,2
1369,14,303,2022-07-15,4
1370,473,369,2022-07-26,1
1371,151,471,2021-08-26,4
1372,707,432,2022-03-07,1
1373,547,91,2021-07-08,2
1374,516,436,2023-01-06,4
1375,452,86,2022-06-20,4
1376,398,72,2023-08-04,4
1377,627,42,2023-01-24,3
1378,757,355,2021-12-15,2
1379,640,163,2023-07-02,3
1380,512,23,2022-08-31,3
1381,906,235,2021-06-27,1
1382,691,392,2022-03-01,2
1383,682,450,2021-11-07,3
1384,742,181,2022-06-20,1
1385,809,487,2023-03-08,2
1386,388,333,2022-12-07,3
1387,492,163,2022-06-30,3
1388,45,142,2023-09-04,1
1389,310,358,2023-01-07,3
1390,806,396,2021-08-13,4
1391,297,435,2021-03-20,3
1392,394,49,2022-09-14,1
1393,153,268,2023-08-16,2
1394,446,468,2023-01-31,3
1395,422,472,2022-04-12,4
1396,632,294,2022-02-20,3
1397,860,422,2022-09-03,4
1398,712,441,2022-04-09,4
1399,737,458,2022-11-10,4
1400,275,362,2023-06-01,4
1401,936,459,2021-05-10,1
1402,796,138,2021-12-27,3
1403,167,208,2022-11-09,2
1404,236,348,2023-08-01,3
1405,229,275,2023-04-26,3
1406,440,154,2022-09-26,2
1407,180,160,2021-03-23,2
1408,45,112,2022-02-21,1
1409,225,281,2021-05-13,4
1410,800,136,2022-12-12,2
1411,679,294,2023-05-16,1
1412,599,374,2022-02-21,4
1413,259,20,2022-01-05,3
1414,998,217,2023-05-09,4
1415,407,379,2023-08-10,1
1416,536,440,2022-03-05,1
1417,639,284,2022-08-28,1
1418,180,304,2022-07-20,4
1419,434,219,2022-05-12,2
1420,444,61,2022-03-23,2
1421,118,34,2021-02-13,2
1422,798,371,2021-08-30,3
1423,555,427,2022-09-14,2
1424,110,317,2022-08-31,2
1425,451,102,2021-09-01,4
1426,26,436,2021-10-18,3
1427,250,145,2022-09-21,4
1428,758,194,2023-04-23,2
1429,37,98,2022-09-15,3
1430,672,252,2021-01-11,3
1431,606,383,2022-06-13,1
1432,988,17,2021-11-05,1
1433,912,170,2022-05-15,2
1434,221,37,2022-06-15,1
1435,144,3,2021-09-29,1
1436,672,129,2022-04-13,1
1437,716,498,2021-05-18,2
1438,164,25,2022-06-19,3
1439,411,5,2021-03-20,1
1440,245,283,2021-03-08,4
1441,303,169,2021-09-18,2
1442,195,137,2023-03-02,1
1443,957,276,2022-03-01,1
1444,949,157,2023-03-14,3
1445,302,73,2021-01-24,4
1446,9,49,2022-07-19,2
1447,959,180,2023-05-24,3
1448,126,338,2023-07-27,3
1449,221,438,2021-05-05,4
1450,803,174,2021-01-26,4
1451,669,52,2021-07-29,2
1452,83,72,2023-03-29,1
1453,53,269,2022-10-13,1
1454,362,148,2021-02-25,3
1455,941,340,2021-05-24,4
1456,681,396,2022-10-17,4
1457,202,245,2023-02-17,3
1458,557,316,2023-07-29,1
1459,210,382,2023-01-09,3
1460,675,19,2022-02-02,4
1461,824,225,2022-10-15,2
1462,387,342,2022-08-21,4
1463,41,248,2021-08-22,2
1464,682,252,2023-06-02,2
1465,261,255,2023-06-09,1
1466,687,470,2021-08-20,3
1467,729,76,2022-09-12,2
1468,206,3,2021-10-09,3
1469,960,426,2022-04-05,1
1470,505,230,2022-11-19,4
1471,51,77,2021-04-20,1
1472,775,5,2021-12-28,3
1473,296,362,2021-06-16,3
1474,866,77,2022-12-26,4
1475,696,304,2023-09-06,1
1476,602,124,2023-05-15,2
1477,555,30,2023-02-06,2
1478,450,192,2021-02-27,3
1479,77,35,2021-09-13,2
1480,235,343,2022-08-16,1
1481,956,449,2022-01-14,4
1482,869,99,2021-11-13,4
1483,114,190,2021-12-25,1
1484,717,445,2022-04-13,3
1485,345,169,2022-04-02,1
1486,983,341,2022-03-21,4
1487,581,361,2021-10-29,1
1488,741,321,2021-08-26,3
1489,413,14,2022-08-07,2
1490,690,38,2022-09-17,3
1491,880,51,2021-09-14,2
1492,258,320,2021-02-11,3
1493,176,294,2022-02-13,4
1494,812,231,2023-07-21,3
1495,268,463,2022-09-14,3
1496,216,156,2022-09-12,2
1497,593,155,2022-01-15,2
1498,155,264,2021-10-31,1
1499,741,305,2021-07-11,2
1500,428,264,2022-09-20,4
1501,653,215,2021-06-01,1
1502,391,225,2023-05-28,3
1503,757,108,2023-04-22,4
1504,820,100,2021-09-14,3
1505,884,205,2023-05-22,2
1506,797,171,2021-08-28,3
1507,521,67,2022-11-14,3
1508,543,58,2021-03-23,3
1509,343,213,2022-06-27,1
1510,529,158,2021-10-22,1
1511,196,350,2022-12-27,4
1512,850,138,2021-11-21,3
1513,725,274,2021-12-09,1
1514,412,181,2021-05-25,2
1515,321,46,2022-08-20,4
1516,259,423,2022-02-11,4
1517,516,480,2021-07-30,3
1518,381,246,2022-06-06,4
1519,880,12,2023-08-31,1
1520,198,232,2023-03-30,2
1521,863,404,2021-10-27,3
1522,368,174,2021-03-11,4
1523,271,191,2023-01-22,1
1524,604,289,2021-06-17,1
1525,661,9,2022-09-23,4
1526,896,372,2021-12-25,2
1527,64,248,2023-08-07,3
1528,253,380,2023-03-06,2
1529,122,483,2022-03-10,4
1530,665,66,2021-10-02,3
1531,482,86,2022-06-15,1
1532,490,491,2023-09-12,4
1533,948,43,2023-04-16,4
1534,23,328,2021-08-25,1
1535,443,9,2022-04-18,1
1536,969,69,2022-06-05,2
1537,503,66,2021-01-09,2
1538,820,260,2023-02-11,1
1539,957,215,2023-09-28,3
1540,222,291,2022-08-15,3
1541,257,308,2021-08-29,4
1542,300,175,2022-06-23,4
1543,911,64,2022-01-18,3
1544,540,32,2021-06-03,4
1545,154,398,2021-11-09,3
1546,937,132,2021-10-29,3
1547,228,373,2022-08-11,3
1548,479,414,2023-09-21,4
1549,308,126,2022-01-05,2
1550,857,165,2023-09-28,3
1551,990,148,2022-01-01,2
1552,101,202,2021-01-22,2
1553,601,71,2022-02-12,1
1554,711,247,2022-02-02,2
1555,15,224,2021-05-07,2
1556,63,32,2021-03-14,1
1557,259,325,2022-02-24,1
1558,237,497,2021-10-15,1
1559,524,465,2021-03-10,1
1560,994,474,2022-05-15,3
1561,575,196,2022-02-08,3
1562,792,85,2022-08-07,1
1563,520,485,2022-06-13,2
1564,546,329,2022-09-16,4
1565,817,39,2021-01-08,4
1566,748,415,2023-02-02,3
1567,415,287,2021-02-17,3
1568,396,476,2023-06-21,3
1569,837,452,2023-06-18,4
1570,87,429,2021-04-30,1
1571,897,49,2023-08-17,2
1572,702,150,2021-09-14,1
1573,745,50,2022-03-15,3
1574,393,406,2023-04-24,4
1575,143,415,2022-09-11,4
1576,678,433,2023-06-26,1
1577,941,480,2023-05-02,3
1578,918,292,2022-07-01,2
1579,411,222,2022-10-28,3
1580,732,9,2022-02-10,3
1581,627,429,2023-08-12,3
1582,193,344,2023-09-01,2
1583,564,108,2022-08-03,4
1584,606,149,2023-02-13,4
1585,711,477,2021-03-23,1
1586,474,174,2021-06-03,2
1587,535,98,2022-04-06,3
1588,200,339,2021-05-13,1
1589,905,29,2021-01-02,2
1590,224,379,2023-05-30,4
1591,380,166,2022-05-05,4
1592,817,288,2023-07-23,1
1593,128,479,2022-05-14,1
1594,427,445,2023-03-13,2
1595,87,25,2022-03-15,3
1596,889,280,2023-09-08,3
1597,315,487,2022-03-31,1
1598,90,211,2021-10-21,1
1599,530,51,2021-04-18,3
1600,123,453,2021-04-24,1
1601,626,320,2021-01-18,2
1602,80,469,2023-04-18,4
1603,607,45,2022-03-27,4
1604,735,444,2021-04-08,3
1605,918,274,2022-03-26,2
1606,291,287,2022-10-07,4
1607,351,3,2021-03-05,2
1608,190,197,2023-09-12,4
1609,324,475,2022-05-28,3
1610,848,8,2022-12-10,3
1611,819,467,2022-07-03,2
1612,765,290,2021-01-25,3
1613,71,330,2021-11-17,2
1614,478,243,2021-01-24,2
1615,223,167,2021-08-20,1
1616,823,292,2023-03-25,1
1617,208,223,2021-05-01,4
1618,224,184,2022-06-25,4
1619,318,294,2021-12-10,4
1620,477,470,2023-04-28,3
1621,932,164,2022-11-11,3
1622,762,149,2022-10-03,1
1623,132,375,2022-01-18,2
1624,232,293,2022-10-06,4
1625,331,485,2022-08-22,2
1626,599,248,2023-06-01,2
1627,725,244,2021-12-08,3
1628,701,263,2021-09-27,3
1629,156,113,2022-06-02,3
1630,594,243,2022-08-02,3
1631,89,321,2021-01-04,3
1632,706,483,2023-02-05,4
1633,198,93,2021-09-02,3
1634,821,424,2021-09-03,3
1635,98,44,2022-03-31,1
1636,741,442,2022-02-14,2
1637,239,185,2021-06-08,4
1638,725,280,2022-11-29,3
1639,1,3,2021-11-25,1
1640,247,259,2022-06-19,1
1641,445,334,2021-12-03,3
1642,537,51,2021-09-04,3
1643,191,69,2021-02-17,4
1644,352,323,2023-05-23,2
1645,686,195,2022-02-23,4
1646,658,73,2021-03-30,3
1647,742,310,2021-04-06,2
1648,558,91,2021-07-07,1
1649,363,286,2023-05-06,4
1650,54,317,2021-03-13,1
1651,542,407,2023-03-05,2
1652,97,234,2022-11-27,2
1653,540,177,2021-07-29,2
1654,929,105,2023-01-22,4
1655,410,247,2022-07-22,1
1656,103,262,2021-08-22,1
1657,333,81,2021-12-30,2
1658,795,353,2022-04-24,1
1659,942,445,2023-05-01,1
1660,373,418,2021-06-20,3
1661,299,445,2022-02-02,2
1662,790,272,2023-01-08,2
1663,590,26,2021-08-05,3
1664,689,421,2023-08-12,2
1665,424,174,2021-10-02,1
1666,175,236,2021-05-22,2
1667,853,134,2022-11-22,4
1668,755,317,2021-11-05,1
1669,810,32,2021-12-30,4
1670,69,292,2022-02-20,1
1671,843,138,2022-11-06,2
1672,310,52,2021-09-22,1
1673,468,117,2022-08-04,1
1674,222,448,2021-10-15,3
1675,903,316,2022-08-08,1
1676,471,99,2023-04-22,3
1677,206,247,2023-02-23,2
1678,773,458,2021-11-17,3
1679,296,202,2022-06-22,1
1680,922,56,2021-12-18,2
1681,352,351,2023-05-27,1
1682,282,330,2021-06-26,4
1683,705,410,2023-03-06,1
1684,932,479,2021-06-29,1
1685,784,378,2022-07-12,4
1686,910,472,2021-08-13,3
1687,504,13,2022-11-03,1
1688,515,96,2022-11-04,2
1689,435,373,2023-02-08,1
1690,167,69,2021-09-05,3
1691,143,62,2023-01-14,2
1692,948,32,2022-09-12,3
1693,791,27,2022-04-17,2
1694,916,415,2022-12-11,3
1695,941,240,2021-04-26,4
1696,532,334,2022-08-05,3
1697,987,411,2022-03-23,3
1698,670,315,2021-05-03,4
1699,68,478,2022-07-18,1
1700,60,479,2022-01-19,2
1701,671,266,2021-06-15,1
1702,635,237,2021-04-20,4
1703,809,373,2023-08-19,1
1704,896,173,2021-11-20,2
1705,988,276,2022-06-06,4
1706,178,327,2022-04-03,2
1707,561,92,2021-06-21,1
1708,537,130,2021-01-12,4
1709,926,125,2023-09-26,2
1710,710,105,2021-05-29,4
1711,146,285,2021-02-15,3
1712,708,64,2022-09-12,4
1713,650,329,2023-02-10,1
1714,649,363,2022-06-29,1
1715,966,147,2021-12-20,3
1716,515,320,2023-03-25,3
1717,130,151,2021-08-11,1
1718,617,335,2021-10-21,1
1719,679,423,2021-05-25,4
1720,262,312,2022-02-08,4
1721,73,238,2023-06-25,2
1722,484,202,2022-07-26,2
1723,554,287,2023-08-03,3
1724,178,385,2021-06-27,2
1725,695,178,2022-03-19,3
1726,559,464,2023-06-25,4
1727,181,485,2021-05-23,1
1728,696,67,2022-09-26,3
1729,803,108,2022-12-13,3
1730,23,160,2021-04-16,2
1731,709,295,2021-03-24,2
1732,233,487,2021-05-08,4
1733,615,78,2023-08-26,4
1734,626,259,2023-03-23,1
1735,957,280,2023-01-18,2
1736,684,426,2021-10-23,2
1737,161,385,2021-09-08,1
1738,982,203,2022-11-24,3
1739,750,34,2022-09-25,4
1740,82,307,2023-09-01,4
1741,991,339,2021-08-25,2
1742,544,302,2021-03-29,2
1743,696,478,2021-01-13,1
1744,89,57,2021-02-28,1
1745,208,62,2023-02-12,4
1746,454,361,2021-07-28,2
1747,81,29,2022-09-12,3
1748,211,163,2021-12-09,2
1749,813,248,2021-11-20,1
1750,995,92,2021-06-21,4
1751,418,420,2022-11-02,2
1752,21,1,2022-12-30,3
1753,480,479,2022-01-21,1
1754,227,385,2023-07-21,1
1755,832,60,2021-01-14,2
1756,984,21,2022-02-03,1
1757,711,92,2022-12-26,1
1758,769,449,2022-06-07,1
1759,862,237,2022-03-29,1
1760,947,96,2021-11-08,3
1761,340,377,2022-04-26,2
1762,768,356,2021-06-13,3
1763,870,104,2023-05-08,2
1764,984,59,2021-04-03,4
1765,609,432,2023-09-25,4
1766,402,394,2021-12-01,1
1767,189,8,2022-07-19,3
1768,914,192,2022-11-19,2
1769,718,390,2021-08-03,3
1770,610,97,2022-02-05,4
1771,829,263,2022-12-20,3
1772,587,477,2023-03-27,1
1773,265,305,2022-02-20,4
1774,339,311,2022-09-20,2
1775,796,467,2022-06-21,2
1776,163,188,2022-03-12,4
1777,920,309,2021-09-19,1
1778,972,135,2021-07-21,1
1779,957,240,2023-07-18,2
1780,908,139,2021-09-09,2
1781,254,278,2023-08-15,1
1782,993,462,2022-11-23,1
1783,380,416,2023-02-11,4
1784,469,385,2023-08-13,4
1785,193,283,2021-09-05,4
1786,341,334,2022-12-09,3
1787,589,279,2021-09-02,3
1788,737,140,2023-05-16,2
1789,440,324,2022-10-11,1
1790,884,268,2023-05-09,3
1791,493,326,2023-06-25,1
1792,349,234,2022-11-16,4
1793,267,262,2023-04-06,1
1794,968,90,2023-08-03,3
1795,452,287,2021-11-26,2
1796,434,405,2023-03-10,2
1797,244,266,2022-05-23,1
1798,165,342,2022-11-27,4
1799,704,107,2021-10-10,2
1800,329,391,2021-03-25,2
1801,314,461,2023-06-24,4
1802,944,107,2023-08-11,3
1803,351,333,2022-02-28,4
1804,371,167,2023-02-22,4
1805,377,272,2021-08-22,2
1806,650,280,2021-10-01,1
1807,229,427,2021-07-27,1
1808,311,246,2021-07-11,1
